Time (s),Sample #,Amplitude,BPM,Lead Off
33.156,7582,6,67.4,0
33.156,7583,6,67.4,0
33.156,7584,7,67.4,0
33.156,7585,7,67.4,0
33.156,7586,7,67.4,0
33.174,7587,7,67.4,0
33.174,7588,7,67.4,0
33.174,7589,7,67.4,0
33.174,7590,7,67.4,0
33.174,7591,7,67.4,0
33.174,7592,6,67.4,0
33.174,7593,6,67.4,0
33.195,7594,5,67.4,0
33.195,7595,4,67.4,0
33.195,7596,4,67.4,0
33.195,7597,2,67.4,0
33.195,7598,2,67.4,0
33.195,7599,1,67.4,0
33.215,7600,0,67.4,1
33.215,7601,0,67.4,1
33.215,7602,0,67.4,1
33.215,7603,0,67.4,1
33.215,7604,-1,67.4,0
33.215,7605,-1,67.4,0
33.234,7606,-2,67.4,0
33.234,7607,-2,67.4,0
33.234,7608,-1,67.4,0
33.234,7609,-1,67.4,0
33.234,7610,-1,67.4,0
33.265,7611,-1,67.4,0
33.265,7612,-1,67.4,0
33.265,7613,-1,67.4,0
33.265,7614,-1,67.4,0
33.265,7615,0,67.4,1
33.265,7616,0,67.4,1
33.282,7617,0,67.4,1
33.282,7618,0,67.4,1
33.282,7619,0,67.4,1
33.282,7620,0,67.4,1
33.283,7621,0,67.4,1
33.283,7622,0,67.4,1
33.313,7623,0,67.4,1
33.313,7624,0,67.4,1
33.313,7625,0,67.4,1
33.313,7626,0,67.4,1
33.313,7627,0,67.4,1
33.313,7628,0,67.4,1
33.313,7629,0,67.4,1
33.332,7630,1,67.4,0
33.332,7631,1,67.4,0
33.332,7632,2,67.4,0
33.332,7633,3,67.4,0
33.332,7634,4,67.4,0
33.332,7635,4,67.4,0
33.332,7636,4,67.4,0
33.363,7637,5,67.4,0
33.363,7638,6,67.4,0
33.363,7639,7,67.4,0
33.363,7640,9,67.4,0
33.363,7641,11,67.4,0
33.363,7642,13,67.4,0
33.386,7643,14,67.4,0
33.386,7644,17,67.4,0
33.386,7645,21,67.4,0
33.386,7646,28,67.4,0
33.386,7647,35,67.4,0
33.403,7648,42,67.4,0
33.403,7649,49,68.4,0
33.403,7650,55,68.4,0
33.403,7651,59,68.4,0
33.403,7652,61,68.4,0
33.423,7653,61,68.4,0
33.423,7654,59,68.4,0
33.423,7655,55,68.4,0
33.423,7656,49,68.4,0
33.423,7657,44,68.4,0
33.443,7658,37,68.4,0
33.443,7659,31,68.4,0
33.443,7660,24,68.4,0
33.443,7661,18,68.4,0
33.443,7662,12,68.4,0
33.463,7663,7,68.4,0
33.463,7664,2,68.4,0
33.463,7665,-1,68.4,0
33.463,7666,-4,68.4,0
33.463,7667,-7,68.4,0
33.482,7668,-10,68.4,0
33.482,7669,-12,68.4,0
33.482,7670,-15,68.4,0
33.482,7671,-16,68.4,0
33.512,7672,-17,68.4,0
33.512,7673,-19,68.4,0
33.512,7674,-21,68.4,0
33.512,7675,-25,68.4,0
33.533,7676,-34,68.4,0
33.533,7677,-47,68.4,0
33.533,7678,-65,68.4,0
33.533,7679,-82,68.4,0
33.552,7680,-89,68.4,0
33.552,7681,-74,68.4,0
33.552,7682,-28,68.4,0
33.552,7683,29,68.4,0
33.572,7684,102,68.4,0
33.572,7685,166,68.4,0
33.572,7686,222,68.4,0
33.572,7687,271,68.4,0
33.593,7688,297,68.4,0
33.593,7689,287,68.4,0
33.593,7690,240,68.4,0
33.594,7691,163,68.4,0
33.612,7692,80,68.4,0
33.612,7693,12,68.4,0
33.612,7694,-31,68.4,0
33.612,7695,-53,68.4,0
33.612,7696,-63,68.4,0
33.636,7697,-67,68.4,0
33.636,7698,-71,68.4,0
33.636,7699,-76,68.4,0
33.636,7700,-81,68.4,0
33.653,7701,-84,68.4,0
33.653,7702,-84,68.4,0
33.653,7703,-83,68.4,0
33.653,7704,-81,68.4,0
33.672,7705,-78,68.4,0
33.672,7706,-76,68.4,0
33.672,7707,-73,68.4,0
33.672,7708,-71,68.4,0
33.693,7709,-69,68.4,0
33.693,7710,-67,68.4,0
33.693,7711,-65,68.4,0
33.693,7712,-63,68.4,0
33.714,7713,-61,68.4,0
33.714,7714,-59,68.4,0
33.714,7715,-55,68.4,0
33.714,7716,-52,68.4,0
33.746,7717,-48,68.4,0
33.746,7718,-44,68.4,0
33.746,7719,-41,68.4,0
33.746,7720,-37,68.4,0
33.763,7721,-35,68.4,0
33.763,7722,-32,68.4,0
33.763,7723,-29,68.4,0
33.763,7724,-27,68.4,0
33.785,7725,-24,68.4,0
33.785,7726,-22,68.4,0
33.785,7727,-19,68.4,0
33.785,7728,-17,68.4,0
33.802,7729,-15,68.4,0
33.802,7730,-12,68.4,0
33.802,7731,-8,68.4,0
33.802,7732,-6,68.4,0
33.823,7733,-4,68.4,0
33.823,7734,-3,68.4,0
33.823,7735,-1,68.4,0
33.823,7736,0,68.4,1
33.823,7737,0,68.4,1
33.823,7738,1,68.4,0
33.847,7739,2,68.4,0
33.847,7740,2,68.4,0
33.847,7741,3,68.4,0
33.847,7742,2,68.4,0
33.847,7743,2,68.4,0
33.847,7744,2,68.4,0
33.847,7745,2,68.4,0
33.862,7746,1,68.4,0
33.862,7747,0,68.4,1
33.862,7748,0,68.4,1
33.862,7749,-2,68.4,0
33.862,7750,-4,68.4,0
33.887,7751,-6,68.4,0
33.887,7752,-8,68.4,0
33.887,7753,-10,68.4,0
33.887,7754,-13,68.4,0
33.887,7755,-14,68.4,0
33.905,7756,-16,68.4,0
33.905,7757,-17,68.4,0
33.905,7758,-19,68.4,0
33.905,7759,-20,68.4,0
33.922,7760,-21,68.4,0
33.922,7761,-21,68.4,0
33.922,7762,-22,68.4,0
33.922,7763,-23,68.4,0
33.942,7764,-24,68.4,0
33.942,7765,-23,68.4,0
33.942,7766,-23,68.4,0
33.942,7767,-21,68.4,0
33.972,7768,-20,68.4,0
33.972,7769,-19,68.4,0
33.972,7770,-17,68.4,0
33.972,7771,-17,68.4,0
33.993,7772,-15,68.4,0
33.993,7773,-14,68.4,0
33.993,7774,-12,68.4,0
33.993,7775,-9,68.4,0
34.024,7776,-8,68.4,0
34.024,7777,-6,68.4,0
34.024,7778,-6,68.4,0
34.024,7779,-6,68.4,0
34.024,7780,-4,68.4,0
34.032,7781,-3,68.4,0
34.032,7782,-1,68.4,0
34.032,7783,-1,68.4,0
34.032,7784,-2,68.4,0
34.032,7785,-1,68.4,0
34.052,7786,-2,68.4,0
34.052,7787,-1,68.4,0
34.052,7788,-2,68.4,0
34.052,7789,-2,68.4,0
34.052,7790,-3,68.4,0
34.075,7791,-4,68.4,0
34.075,7792,-4,68.4,0
34.075,7793,-4,68.4,0
34.075,7794,-5,68.4,0
34.075,7795,-5,68.4,0
34.095,7796,-5,68.4,0
34.095,7797,-6,68.4,0
34.095,7798,-7,68.4,0
34.095,7799,-7,68.4,0
34.095,7800,-7,68.4,0
34.115,7801,-6,68.4,0
34.115,7802,-6,68.4,0
34.115,7803,-6,68.4,0
34.115,7804,-6,68.4,0
34.115,7805,-6,68.4,0
34.134,7806,-6,68.4,0
34.134,7807,-6,68.4,0
34.134,7808,-5,68.4,0
34.134,7809,-6,68.4,0
34.134,7810,-6,68.4,0
34.154,7811,-6,68.4,0
34.154,7812,-6,68.4,0
34.154,7813,-6,68.4,0
34.154,7814,-6,68.4,0
34.154,7815,-5,68.4,0
34.172,7816,-5,68.4,0
34.172,7817,-5,68.4,0
34.172,7818,-5,68.4,0
34.172,7819,-5,68.4,0
34.172,7820,-4,68.4,0
34.206,7821,-4,68.4,0
34.206,7822,-3,68.4,0
34.206,7823,-3,68.4,0
34.206,7824,-3,68.4,0
34.206,7825,-3,68.4,0
34.224,7826,-3,68.4,0
34.224,7827,-3,68.4,0
34.224,7828,-2,68.4,0
34.224,7829,-2,68.4,0
34.224,7830,-2,68.4,0
34.245,7831,-3,68.4,0
34.245,7832,-3,68.4,0
34.245,7833,-2,68.4,0
34.245,7834,-1,68.4,0
34.245,7835,0,68.4,1
34.262,7836,1,68.4,0
34.262,7837,4,68.4,0
34.262,7838,5,68.4,0
34.262,7839,6,68.4,0
34.262,7840,8,68.4,0
34.262,7841,11,68.4,0
34.285,7842,16,68.4,0
34.286,7843,22,68.4,0
34.286,7844,30,68.4,0
34.286,7845,37,68.4,0
34.286,7846,43,68.4,0
34.303,7847,48,68.3,0
34.303,7848,51,68.3,0
34.303,7849,52,68.3,0
34.303,7850,50,68.3,0
34.303,7851,47,68.3,0
34.324,7852,43,68.3,0
34.324,7853,37,68.3,0
34.324,7854,32,68.3,0
34.324,7855,25,68.3,0
34.324,7856,19,68.3,0
34.343,7857,13,68.3,0
34.343,7858,7,68.3,0
34.343,7859,2,68.3,0
34.343,7860,-1,68.3,0
34.343,7861,-5,68.3,0
34.343,7862,-8,68.3,0
34.366,7863,-11,68.3,0
34.366,7864,-14,68.3,0
34.366,7865,-17,68.3,0
34.366,7866,-20,68.3,0
34.383,7867,-22,68.3,0
34.383,7868,-24,68.3,0
34.383,7869,-26,68.3,0
34.383,7870,-28,68.3,0
34.402,7871,-31,68.3,0
34.402,7872,-36,68.3,0
34.402,7873,-48,68.3,0
34.402,7874,-64,68.3,0
34.434,7875,-56,68.3,0
34.434,7876,-29,68.3,0
34.434,7877,25,68.3,0
34.434,7878,96,68.3,0
34.454,7879,161,68.3,0
34.454,7880,218,68.3,0
34.454,7881,268,68.3,0
34.454,7882,234,68.3,0
34.474,7883,210,68.3,0
34.474,7884,125,68.3,0
34.474,7885,67,68.3,0
34.474,7886,35,68.3,0
34.474,7887,17,68.3,0
34.493,7888,4,68.3,0
34.493,7889,-7,68.3,0
34.493,7890,-22,68.3,0
34.493,7891,-33,68.3,0
34.515,7892,-43,68.3,0
34.515,7893,-50,68.3,0
34.515,7894,-53,68.3,0
34.515,7895,-57,68.3,0
34.532,7896,-57,68.3,0
34.532,7897,-57,68.3,0
34.532,7898,-57,68.3,0
34.532,7899,-56,68.3,0
34.553,7900,-55,68.3,0
34.553,7901,-55,68.3,0
34.553,7902,-53,68.3,0
34.553,7903,-53,68.3,0
34.576,7904,-50,68.3,0
34.576,7905,-49,68.3,0
34.576,7906,-47,68.3,0
34.576,7907,-46,68.3,0
34.594,7908,-46,68.3,0
34.594,7909,-43,68.3,0
34.594,7910,-42,68.3,0
34.594,7911,-38,68.3,0
34.613,7912,-37,68.3,0
34.613,7913,-35,68.3,0
34.613,7914,-31,68.3,0
34.613,7915,-30,68.3,0
34.642,7916,-27,68.3,0
34.642,7917,-25,68.3,0
34.642,7918,-23,68.3,0
34.642,7919,-20,68.3,0
34.662,7920,-19,68.3,0
34.662,7921,-15,68.3,0
34.662,7922,-14,68.3,0
34.662,7923,-13,68.3,0
34.683,7924,-10,68.3,0
34.683,7925,-8,68.3,0
34.683,7926,-6,68.3,0
34.683,7927,-4,68.3,0
34.683,7928,-4,68.3,0
34.702,7929,-1,68.3,0
34.702,7930,0,68.3,1
34.702,7931,2,68.3,0
34.702,7932,2,68.3,0
34.702,7933,2,68.3,0
34.702,7934,3,68.3,0
34.702,7935,2,68.3,0
34.723,7936,2,68.3,0
34.723,7937,1,68.3,0
34.723,7938,0,68.3,1
34.723,7939,-1,68.3,0
34.723,7940,-3,68.3,0
34.723,7941,-5,68.3,0
34.757,7942,-7,68.3,0
34.757,7943,-10,68.3,0
34.757,7944,-13,68.3,0
34.757,7945,-16,68.3,0
34.763,7946,-18,68.3,0
34.763,7947,-20,68.3,0
34.763,7948,-22,68.3,0
34.763,7949,-24,68.3,0
34.783,7950,-25,68.3,0
34.783,7951,-27,68.3,0
34.783,7952,-28,68.3,0
34.783,7953,-28,68.3,0
34.802,7954,-28,68.3,0
34.803,7955,-28,68.3,0
34.803,7956,-28,68.3,0
34.803,7957,-28,68.3,0
34.824,7958,-28,68.3,0
34.824,7959,-28,68.3,0
34.824,7960,-28,68.3,0
34.824,7961,-27,68.3,0
34.853,7962,-26,68.3,0
34.853,7963,-23,68.3,0
34.853,7964,-22,68.3,0
34.853,7965,-20,68.3,0
34.875,7966,-19,68.3,0
34.875,7967,-19,68.3,0
34.875,7968,-17,68.3,0
34.875,7969,-16,68.3,0
34.892,7970,-13,68.3,0
34.892,7971,-12,68.3,0
34.892,7972,-10,68.3,0
34.892,7973,-10,68.3,0
34.913,7974,-11,68.3,0
34.913,7975,-9,68.3,0
34.913,7976,-9,68.3,0
34.913,7977,-7,68.3,0
34.913,7978,-7,68.3,0
34.933,7979,-8,68.3,0
34.933,7980,-9,68.3,0
34.933,7981,-9,68.3,0
34.933,7982,-9,68.3,0
34.933,7983,-9,68.3,0
34.952,7984,-8,68.3,0
34.952,7985,-9,68.3,0
34.952,7986,-10,68.3,0
34.952,7987,-9,68.3,0
34.973,7988,-10,68.3,0
34.973,7989,-9,68.3,0
34.973,7990,-10,68.3,0
34.973,7991,-11,68.3,0
34.993,7992,-10,68.3,0
34.993,7993,-11,68.3,0
34.993,7994,-10,68.3,0
34.993,7995,-11,68.3,0
35.012,7996,-11,68.3,0
35.012,7997,-10,68.3,0
35.012,7998,-11,68.3,0
35.012,7999,-10,68.3,0
35.036,8000,-10,68.3,0
35.036,8001,-11,68.3,0
35.036,8002,-10,68.3,0
35.036,8003,-10,68.3,0
35.036,8004,-9,68.3,0
35.053,8005,-9,68.3,0
35.053,8006,-10,68.3,0
35.053,8007,-10,68.3,0
35.053,8008,-10,68.3,0
35.075,8009,-10,68.3,0
35.075,8010,-10,68.3,0
35.075,8011,-10,68.3,0
35.075,8012,-10,68.3,0
35.103,8013,-9,68.3,0
35.103,8014,-8,68.3,0
35.103,8015,-8,68.3,0
35.103,8016,-7,68.3,0
35.103,8017,-6,68.3,0
35.124,8018,-5,68.3,0
35.124,8019,-3,68.3,0
35.124,8020,-1,68.3,0
35.124,8021,0,68.3,1
35.124,8022,1,68.3,0
35.124,8023,5,68.3,0
35.147,8024,10,68.3,0
35.147,8025,17,68.3,0
35.147,8026,24,68.3,0
35.147,8027,31,68.3,0
35.147,8028,36,68.3,0
35.163,8029,41,68.3,0
35.163,8030,43,68.3,0
35.163,8031,43,68.3,0
35.163,8032,41,68.3,0
35.163,8033,37,68.3,0
35.188,8034,32,68.3,0
35.188,8035,27,68.3,0
35.188,8036,21,68.3,0
35.188,8037,14,68.3,0
35.188,8038,8,68.3,0
35.205,8039,3,68.3,0
35.205,8040,0,68.3,1
35.205,8041,-4,68.3,0
35.205,8042,-8,68.3,0
35.205,8043,-11,68.3,0
35.226,8044,-14,68.3,0
35.226,8045,-17,68.3,0
35.226,8046,-19,68.3,0
35.226,8047,-21,68.3,0
35.243,8048,-23,68.3,0
35.243,8049,-23,68.3,0
35.243,8050,-23,68.3,0
35.243,8051,-24,68.3,0
35.272,8052,-27,68.3,0
35.272,8053,-39,68.3,0
35.272,8054,-48,68.3,0
35.272,8055,-58,68.3,0
35.285,8056,-46,68.3,0
35.285,8057,-5,68.3,0
35.285,8058,48,68.3,0
35.285,8059,118,68.3,0
35.303,8060,181,68.3,0
35.303,8061,237,68.3,0
35.303,8062,278,68.3,0
35.303,8063,292,68.3,0
35.336,8064,276,68.3,0
35.337,8065,227,68.3,0
35.337,8066,180,68.3,0
35.337,8067,126,68.3,0
35.337,8068,97,68.3,0
35.353,8069,72,68.3,0
35.353,8070,50,68.3,0
35.353,8071,30,68.3,0
35.353,8072,13,68.3,0
35.353,8073,0,68.3,1
35.374,8074,-11,68.3,0
35.374,8075,-20,68.3,0
35.374,8076,-27,68.3,0
35.374,8077,-33,68.3,0
35.392,8078,-37,68.3,0
35.392,8079,-40,68.3,0
35.392,8080,-43,68.3,0
35.392,8081,-45,68.3,0
35.416,8082,-47,68.3,0
35.416,8083,-48,68.3,0
35.416,8084,-48,68.3,0
35.416,8085,-48,68.3,0
35.437,8086,-47,68.3,0
35.437,8087,-46,68.3,0
35.437,8088,-44,68.3,0
35.437,8089,-43,68.3,0
35.453,8090,-41,68.3,0
35.454,8091,-40,68.3,0
35.454,8092,-40,68.3,0
35.454,8093,-37,68.3,0
35.473,8094,-35,68.3,0
35.473,8095,-32,68.3,0
35.473,8096,-29,68.3,0
35.473,8097,-26,68.3,0
35.493,8098,-23,68.3,0
35.493,8099,-20,68.3,0
35.493,8100,-17,68.3,0
35.493,8101,-15,68.3,0
35.512,8102,-13,68.3,0
35.512,8103,-10,68.3,0
35.512,8104,-7,68.3,0
35.512,8105,-4,68.3,0
35.543,8106,-1,68.3,0
35.543,8107,0,68.3,1
35.543,8108,2,68.3,0
35.543,8109,5,68.3,0
35.543,8110,6,68.3,0
35.543,8111,8,68.3,0
35.543,8112,9,68.3,0
35.566,8113,10,68.3,0
35.566,8114,10,68.3,0
35.566,8115,10,68.3,0
35.566,8116,10,68.3,0
35.566,8117,10,68.3,0
35.583,8118,9,68.3,0
35.583,8119,8,68.3,0
35.583,8120,6,68.3,0
35.583,8121,4,68.3,0
35.583,8122,3,68.3,0
35.583,8123,2,68.3,0
35.583,8124,1,68.3,0
35.602,8125,0,68.3,1
35.602,8126,-1,68.3,0
35.602,8127,-3,68.3,0
35.602,8128,-5,68.3,0
35.602,8129,-6,68.3,0
35.625,8130,-7,68.3,0
35.625,8131,-8,68.3,0
35.625,8132,-9,68.3,0
35.625,8133,-10,68.3,0
35.642,8134,-11,68.3,0
35.642,8135,-12,68.3,0
35.642,8136,-12,68.3,0
35.642,8137,-13,68.3,0
35.663,8138,-13,68.3,0
35.664,8139,-12,68.3,0
35.664,8140,-12,68.3,0
35.664,8141,-11,68.3,0
35.685,8142,-10,68.3,0
35.685,8143,-10,68.3,0
35.685,8144,-9,68.3,0
35.685,8145,-9,68.3,0
35.685,8146,-8,68.3,0
35.703,8147,-7,68.3,0
35.703,8148,-4,68.3,0
35.703,8149,-3,68.3,0
35.703,8150,-1,68.3,0
35.703,8151,0,68.3,1
35.703,8152,0,68.3,1
35.723,8153,1,68.3,0
35.723,8154,2,68.3,0
35.723,8155,3,68.3,0
35.723,8156,4,68.3,0
35.723,8157,4,68.3,0
35.723,8158,6,68.3,0
35.745,8159,6,68.3,0
35.745,8160,7,68.3,0
35.745,8161,6,68.3,0
35.745,8162,5,68.3,0
35.745,8163,6,68.3,0
35.745,8164,5,68.3,0
35.745,8165,5,68.3,0
35.774,8166,4,68.3,0
35.774,8167,3,68.3,0
35.774,8168,4,68.3,0
35.774,8169,4,68.3,0
35.774,8170,4,68.3,0
35.774,8171,3,68.3,0
35.775,8172,2,68.3,0
35.794,8173,2,68.3,0
35.794,8174,1,68.3,0
35.794,8175,2,68.3,0
35.794,8176,1,68.3,0
35.794,8177,1,68.3,0
35.794,8178,2,68.3,0
35.812,8179,2,68.3,0
35.812,8180,3,68.3,0
35.812,8181,3,68.3,0
35.812,8182,2,68.3,0
35.812,8183,2,68.3,0
35.812,8184,1,68.3,0
35.812,8185,1,68.3,0
35.833,8186,1,68.3,0
35.833,8187,1,68.3,0
35.833,8188,2,68.3,0
35.833,8189,2,68.3,0
35.833,8190,2,68.3,0
35.833,8191,2,68.3,0
35.833,8192,2,68.3,0
35.853,8193,3,68.3,0
35.853,8194,3,68.3,0
35.853,8195,4,68.3,0
35.853,8196,4,68.3,0
35.853,8197,4,68.3,0
35.853,8198,5,68.3,0
35.885,8199,6,68.3,0
35.885,8200,8,68.3,0
35.885,8201,9,68.3,0
35.885,8202,10,68.3,0
35.885,8203,13,68.3,0
35.885,8204,14,68.3,0
35.904,8205,17,68.3,0
35.904,8206,19,68.3,0
35.904,8207,23,68.3,0
35.904,8208,29,68.3,0
35.904,8209,35,68.3,0
35.923,8210,42,68.3,0
35.923,8211,48,71.0,0
35.923,8212,53,71.0,0
35.923,8213,58,71.0,0
35.923,8214,60,71.0,0
35.943,8215,61,71.0,0
35.943,8216,59,71.0,0
35.943,8217,55,71.0,0
35.943,8218,52,71.0,0
35.943,8219,46,71.0,0
35.965,8220,41,71.0,0
35.966,8221,34,71.0,0
35.966,8222,27,71.0,0
35.966,8223,22,71.0,0
35.966,8224,16,71.0,0
35.985,8225,12,71.0,0
35.985,8226,7,71.0,0
35.985,8227,3,71.0,0
35.985,8228,1,71.0,0
35.985,8229,-2,71.0,0
35.985,8230,-5,71.0,0
36.002,8231,-8,71.0,0
36.002,8232,-11,71.0,0
36.002,8233,-12,71.0,0
36.002,8234,-14,71.0,0
36.036,8235,-15,71.0,0
36.036,8236,-18,71.0,0
36.036,8237,-22,71.0,0
36.036,8238,-29,71.0,0
36.054,8239,-42,71.0,0
36.054,8240,-57,71.0,0
36.054,8241,-73,71.0,0
36.054,8242,-80,71.0,0
36.072,8243,-64,71.0,0
36.072,8244,-20,71.0,0
36.072,8245,37,71.0,0
36.072,8246,109,71.0,0
36.093,8247,172,71.0,0
36.093,8248,227,71.0,0
36.093,8249,270,71.0,0
36.093,8250,285,71.0,0
36.115,8251,269,71.0,0
36.115,8252,219,71.0,0
36.115,8253,149,71.0,0
36.115,8254,75,71.0,0
36.133,8255,11,71.0,0
36.133,8256,-37,71.0,0
36.133,8257,-69,71.0,0
36.133,8258,-85,71.0,0
36.153,8259,-91,71.0,0
36.154,8260,-91,71.0,0
36.154,8261,-92,71.0,0
36.154,8262,-94,71.0,0
36.172,8263,-95,71.0,0
36.172,8264,-95,71.0,0
36.172,8265,-92,71.0,0
36.172,8266,-89,71.0,0
36.192,8267,-85,71.0,0
36.192,8268,-83,71.0,0
36.192,8269,-80,71.0,0
36.192,8270,-77,71.0,0
36.213,8271,-73,71.0,0
36.213,8272,-70,71.0,0
36.213,8273,-66,71.0,0
36.213,8274,-63,71.0,0
36.232,8275,-60,71.0,0
36.232,8276,-56,71.0,0
36.232,8277,-53,71.0,0
36.232,8278,-50,71.0,0
36.263,8279,-48,71.0,0
36.263,8280,-45,71.0,0
36.263,8281,-42,71.0,0
36.263,8282,-39,71.0,0
36.285,8283,-36,71.0,0
36.285,8284,-33,71.0,0
36.285,8285,-31,71.0,0
36.285,8286,-28,71.0,0
36.302,8287,-23,71.0,0
36.302,8288,-20,71.0,0
36.302,8289,-15,71.0,0
36.302,8290,-12,71.0,0
36.302,8291,-9,71.0,0
36.322,8292,-4,71.0,0
36.323,8293,0,71.0,1
36.323,8294,4,71.0,0
36.323,8295,7,71.0,0
36.323,8296,9,71.0,0
36.323,8297,12,71.0,0
36.345,8298,12,71.0,0
36.345,8299,16,71.0,0
36.345,8300,17,71.0,0
36.345,8301,18,71.0,0
36.345,8302,18,71.0,0
36.362,8303,17,71.0,0
36.363,8304,18,71.0,0
36.363,8305,16,71.0,0
36.363,8306,16,71.0,0
36.363,8307,15,71.0,0
36.382,8308,13,71.0,0
36.382,8309,12,71.0,0
36.382,8310,9,71.0,0
36.383,8311,8,71.0,0
36.383,8312,6,71.0,0
36.383,8313,3,71.0,0
36.405,8314,2,71.0,0
36.405,8315,0,71.0,1
36.405,8316,-1,71.0,0
36.405,8317,-3,71.0,0
36.405,8318,-5,71.0,0
36.422,8319,-6,71.0,0
36.422,8320,-9,71.0,0
36.422,8321,-9,71.0,0
36.422,8322,-10,71.0,0
36.422,8323,-11,71.0,0
36.444,8324,-11,71.0,0
36.444,8325,-11,71.0,0
36.444,8326,-11,71.0,0
36.444,8327,-12,71.0,0
36.465,8328,-12,71.0,0
36.465,8329,-11,71.0,0
36.466,8330,-12,71.0,0
36.466,8331,-10,71.0,0
36.493,8332,-10,71.0,0
36.493,8333,-10,71.0,0
36.493,8334,-9,71.0,0
36.493,8335,-8,71.0,0
36.514,8336,-5,71.0,0
36.514,8337,-5,71.0,0
36.514,8338,-3,71.0,0
36.514,8339,-3,71.0,0
36.514,8340,-2,71.0,0
36.532,8341,0,71.0,1
36.532,8342,0,71.0,1
36.532,8343,1,71.0,0
36.532,8344,1,71.0,0
36.532,8345,1,71.0,0
36.532,8346,2,71.0,0
36.532,8347,3,71.0,0
36.552,8348,4,71.0,0
36.552,8349,4,71.0,0
36.552,8350,3,71.0,0
36.552,8351,2,71.0,0
36.552,8352,1,71.0,0
36.552,8353,0,71.0,1
36.552,8354,0,71.0,1
36.573,8355,0,71.0,1
36.573,8356,0,71.0,1
36.573,8357,0,71.0,1
36.573,8358,0,71.0,1
36.573,8359,0,71.0,1
36.573,8360,-1,71.0,0
36.593,8361,-2,71.0,0
36.593,8362,-2,71.0,0
36.593,8363,-2,71.0,0
36.593,8364,-2,71.0,0
36.593,8365,-2,71.0,0
36.614,8366,-3,71.0,0
36.614,8367,-3,71.0,0
36.614,8368,-2,71.0,0
36.614,8369,-2,71.0,0
36.614,8370,-2,71.0,0
36.633,8371,-2,71.0,0
36.633,8372,-1,71.0,0
36.633,8373,-1,71.0,0
36.633,8374,-1,71.0,0
36.633,8375,-2,71.0,0
36.652,8376,-2,71.0,0
36.652,8377,-2,71.0,0
36.652,8378,-2,71.0,0
36.652,8379,-1,71.0,0
36.652,8380,-1,71.0,0
36.673,8381,-2,71.0,0
36.673,8382,-2,71.0,0
36.673,8383,-1,71.0,0
36.673,8384,-1,71.0,0
36.673,8385,-1,71.0,0
36.702,8386,-1,71.0,0
36.702,8387,0,71.0,1
36.702,8388,0,71.0,1
36.702,8389,0,71.0,1
36.702,8390,0,71.0,1
36.702,8391,-1,71.0,0
36.732,8392,0,71.0,1
36.732,8393,0,71.0,1
36.732,8394,1,71.0,0
36.732,8395,3,71.0,0
36.732,8396,5,71.0,0
36.732,8397,7,71.0,0
36.732,8398,9,71.0,0
36.742,8399,11,71.0,0
36.742,8400,13,71.0,0
36.742,8401,16,71.0,0
36.742,8402,20,71.0,0
36.742,8403,27,71.0,0
36.763,8404,35,71.0,0
36.763,8405,43,71.0,0
36.763,8406,49,71.1,0
36.763,8407,55,71.1,0
36.763,8408,58,71.1,0
36.782,8409,59,71.1,0
36.782,8410,57,71.1,0
36.782,8411,53,71.1,0
36.782,8412,48,71.1,0
36.782,8413,43,71.1,0
36.804,8414,38,71.1,0
36.804,8415,32,71.1,0
36.804,8416,25,71.1,0
36.804,8417,19,71.1,0
36.804,8418,13,71.1,0
36.825,8419,8,71.1,0
36.825,8420,4,71.1,0
36.825,8421,0,71.1,1
36.825,8422,-2,71.1,0
36.825,8423,-5,71.1,0
36.842,8424,-8,71.1,0
36.842,8425,-10,71.1,0
36.842,8426,-12,71.1,0
36.842,8427,-14,71.1,0
36.866,8428,-15,71.1,0
36.866,8429,-17,71.1,0
36.866,8430,-18,71.1,0
36.866,8431,-22,71.1,0
36.884,8432,-28,71.1,0
36.884,8433,-40,71.1,0
36.884,8434,-56,71.1,0
36.884,8435,-72,71.1,0
36.912,8436,-82,71.1,0
36.912,8437,-73,71.1,0
36.912,8438,-34,71.1,0
36.912,8439,19,71.1,0
36.912,8440,90,71.1,0
36.936,8441,156,71.1,0
36.936,8442,213,71.1,0
36.936,8443,263,71.1,0
36.936,8444,298,71.1,0
36.953,8445,279,71.1,0
36.953,8446,240,71.1,0
36.953,8447,155,71.1,0
36.953,8448,72,71.1,0
36.976,8449,9,71.1,0
36.976,8450,-29,71.1,0
36.976,8451,-48,71.1,0
36.976,8452,-59,71.1,0
36.992,8453,-64,71.1,0
36.992,8454,-70,71.1,0
36.992,8455,-74,71.1,0
36.992,8456,-76,71.1,0
37.014,8457,-77,71.1,0
37.014,8458,-75,71.1,0
37.014,8459,-74,71.1,0
37.014,8460,-71,71.1,0
37.035,8461,-69,71.1,0
37.035,8462,-66,71.1,0
37.035,8463,-64,71.1,0
37.035,8464,-62,71.1,0
37.055,8465,-60,71.1,0
37.055,8466,-58,71.1,0
37.055,8467,-55,71.1,0
37.055,8468,-53,71.1,0
37.072,8469,-51,71.1,0
37.072,8470,-49,71.1,0
37.072,8471,-48,71.1,0
37.072,8472,-45,71.1,0
37.092,8473,-43,71.1,0
37.092,8474,-40,71.1,0
37.092,8475,-37,71.1,0
37.093,8476,-35,71.1,0
37.113,8477,-32,71.1,0
